"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Hash","Länge","Canonical-Linkelement 1","Kodierte Adresse der URL"
"https://www.delst.de/de/lexikon/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","a4593ab60412e3bbf5481c42e9eb07d7","32","https://www.delst.de/de/lexikon/a-b-test/","https://www.delst.de/de/lexikon/"
"https://www.delst.de/de/magazinbeitraege/","text/html; charset=utf-8","200","OK","Indexierbar","","a5282285001fefa7d1a71ede3b40648","41","https://www.delst.de/de/magazinbeitraege/","https://www.delst.de/de/magazinbeitraege/"
"https://www.delst.de/de/deutsches-elearning-studieninstitut/","text/html; charset=utf-8","200","OK","Indexierbar","","8e01956126f9144dba2d9045040e3d29","60","https://www.delst.de/de/deutsches-elearning-studieninstitut/","https://www.delst.de/de/deutsches-elearning-studieninstitut/"
"https://www.delst.de/de/faq/","text/html; charset=utf-8","200","OK","Indexierbar","","f06f0d0324bb6a83fcbd1eb7fda5d3be","28","https://www.delst.de/de/faq/","https://www.delst.de/de/faq/"
"https://www.delst.de/files/theme/assets/jquery.browser.min.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","72","","https://www.delst.de/files/theme/assets/jquery.browser.min.js?v=ab3a30ff"
"https://www.delst.de/de/wirtschaftsfachwirt/","text/html; charset=utf-8","200","OK","Indexierbar","","3471e9fd95f7be43adf8f3a16c9a78f","44","https://www.delst.de/de/wirtschaftsfachwirt/","https://www.delst.de/de/wirtschaftsfachwirt/"
"https://www.delst.de/files/theme/css/farben.min.css?v=98fc4a00","text/css","200","OK","Indexierbar","","","62","","https://www.delst.de/files/theme/css/farben.min.css?v=98fc4a00"
"https://www.delst.de/files/shariff-3.2.1/shariffcomplete.min.css?v=7978e33f","text/css","200","OK","Indexierbar","","","75","","https://www.delst.de/files/shariff-3.2.1/shariffcomplete.min.css?v=7978e33f"
"https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/","text/html; charset=utf-8","200","OK","Indexierbar","","2681773c5089d5c3a523477c56a3651c","73","https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/","https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/"
"https://www.delst.de/de/bildungscoach/","text/html; charset=utf-8","200","OK","Indexierbar","","68cc141fbafd1e4e63e4fbb957483623","38","https://www.delst.de/de/bildungscoach/","https://www.delst.de/de/bildungscoach/"
"https://www.delst.de/files/theme/cc/certification/dekra.png","image/png","200","OK","Indexierbar","","","59","","https://www.delst.de/files/theme/cc/certification/dekra.png"
"https://www.delst.de/files/theme/cc/certification/delst-top-anbieter-fortbildung24-breit.jpg","image/jpeg","200","OK","Indexierbar","","","92","","https://www.delst.de/files/theme/cc/certification/delst-top-anbieter-fortbildung24-breit.jpg"
"https://www.delst.de/de/online-campus/","text/html; charset=utf-8","200","OK","Indexierbar","","4a52e4f0b6224d856677e6e73eed0fa5","38","https://www.delst.de/de/online-campus/","https://www.delst.de/de/online-campus/"
"https://www.delst.de/files/theme/css/fonts.css","text/css","200","OK","Indexierbar","","","46","","https://www.delst.de/files/theme/css/fonts.css"
"https://www.delst.de/files/theme/css/styles.min.css?v=99d14736","text/css","200","OK","Indexierbar","","","62","","https://www.delst.de/files/theme/css/styles.min.css?v=99d14736"
"https://www.delst.de/de/fernstudium-hochschule/","text/html; charset=utf-8","200","OK","Indexierbar","","3ae44aea8591eeb90d3127aa7825b3c2","47","https://www.delst.de/de/fernstudium-hochschule/","https://www.delst.de/de/fernstudium-hochschule/"
"https://www.delst.de/de/weiterbildung-personalentwicklung-management/","text/html; charset=utf-8","200","OK","Indexierbar","","44cc99ea9bed29b6c1e979dbf61d83ba","69","https://www.delst.de/de/weiterbildung-personalentwicklung-management/","https://www.delst.de/de/weiterbildung-personalentwicklung-management/"
"https://www.delst.de/files/theme/js/delst-custom.min.js?v=6a3167c9","application/javascript","200","OK","Indexierbar","","","66","","https://www.delst.de/files/theme/js/delst-custom.min.js?v=6a3167c9"
"https://www.delst.de/files/zertifizierungen/kursfinder-top-anbieter-2023.svg","image/svg+xml","200","OK","Indexierbar","","","76","","https://www.delst.de/files/zertifizierungen/kursfinder-top-anbieter-2023.svg"
"https://www.delst.de/files/theme/img/delst_qr_code_logo.png","image/png","200","OK","Indexierbar","","","59","","https://www.delst.de/files/theme/img/delst_qr_code_logo.png"
"https://www.delst.de/assets/swipe/js/swipe.min.js","application/javascript","200","OK","Indexierbar","","","49","","https://www.delst.de/assets/swipe/js/swipe.min.js"
"https://www.delst.de/files/icons/WhatsApp_Logo_1.png","image/png","200","OK","Indexierbar","","","52","","https://www.delst.de/files/icons/WhatsApp_Logo_1.png"
"https://www.delst.de/files/theme/css/ls_framework.min.css?v=5dec99fe","text/css","200","OK","Indexierbar","","","68","","https://www.delst.de/files/theme/css/ls_framework.min.css?v=5dec99fe"
"https://www.delst.de/assets/swipe/css/swipe.min.css?v=aeba4828","text/css","200","OK","Indexierbar","","","62","","https://www.delst.de/assets/swipe/css/swipe.min.css?v=aeba4828"
"https://www.delst.de/de/datenschutzrichtlinien/","text/html; charset=utf-8","200","OK","Indexierbar","","36d6ff42c15c694f8b5a00a166ec52c9","47","https://www.delst.de/de/datenschutzrichtlinien/","https://www.delst.de/de/datenschutzrichtlinien/"
"https://www.delst.de/de/marketing-vertrieb-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","f892b6bf2749dc67a381769e43c91c8d","55","https://www.delst.de/de/marketing-vertrieb-fernstudium/","https://www.delst.de/de/marketing-vertrieb-fernstudium/"
"https://www.delst.de/de/handelsfachwirt/","text/html; charset=utf-8","200","OK","Indexierbar","","90506453491cc913f08960552c2815c2","40","https://www.delst.de/de/handelsfachwirt/","https://www.delst.de/de/handelsfachwirt/"
"https://www.delst.de/de/ihk-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","9fc7741bfce90ef91951d1a8a5e5f413","42","https://www.delst.de/de/ihk-weiterbildung/","https://www.delst.de/de/ihk-weiterbildung/"
"https://www.delst.de/assets/jquery/js/jquery.min.js?v=aeba4828","application/javascript","200","OK","Indexierbar","","","62","","https://www.delst.de/assets/jquery/js/jquery.min.js?v=aeba4828"
"https://www.delst.de/de/delst-leitsaetze/","text/html; charset=utf-8","200","OK","Indexierbar","","451b286f0932ccbe803cc840e7583ad4","41","https://www.delst.de/de/delst-leitsaetze/","https://www.delst.de/de/delst-leitsaetze/"
"https://www.delst.de/files/contents/logos/partner/logo-ehip-cmyk-ou.webp","image/webp","200","OK","Indexierbar","","","72","","https://www.delst.de/files/contents/logos/partner/logo-ehip-cmyk-ou.webp"
"https://www.delst.de/de/news/kennst-du-sven-arnusch/","text/html; charset=utf-8","200","OK","Indexierbar","","fed1a2228884ceb19e81c0d0cd347a5e","52","https://www.delst.de/de/news/kennst-du-sven-arnusch/","https://www.delst.de/de/news/kennst-du-sven-arnusch/"
"https://www.delst.de/files/theme/js/readmore.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","58","","https://www.delst.de/files/theme/js/readmore.js?v=ab3a30ff"
"https://www.delst.de/files/theme/css/bootstrap.min.css?v=209f3f2d","text/css","200","OK","Indexierbar","","","65","","https://www.delst.de/files/theme/css/bootstrap.min.css?v=209f3f2d"
"https://www.delst.de/de/ihk-weiterbildung/wirtschaftsfachwirt-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","6e29c5f111b988946f9a32146842112","74","https://www.delst.de/de/ihk-weiterbildung/wirtschaftsfachwirt-fernstudium/","https://www.delst.de/de/ihk-weiterbildung/wirtschaftsfachwirt-fernstudium/"
"https://www.delst.de/de/weiterbildung-fuer-mitarbeiter-b2b/","text/html; charset=utf-8","200","OK","Indexierbar","","606a15016f1b80826f3bfd2023126992","59","https://www.delst.de/de/weiterbildung-fuer-mitarbeiter-b2b/","https://www.delst.de/de/weiterbildung-fuer-mitarbeiter-b2b/"
"https://www.delst.de/de/ausbildung-der-ausbilder-ada/","text/html; charset=utf-8","200","OK","Indexierbar","","1cad33703549d1209ff3c1f7e5e7bc67","53","https://www.delst.de/de/ausbildung-der-ausbilder-ada/","https://www.delst.de/de/ausbildung-der-ausbilder-ada/"
"https://www.delst.de/files/zertifizierungen/top-fernschule-2023-delst.png","image/png","200","OK","Indexierbar","","","73","","https://www.delst.de/files/zertifizierungen/top-fernschule-2023-delst.png"
"https://www.delst.de/de/coaching-ausbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","faa8cfb82ddcf1cfed6af01aff47c99","44","https://www.delst.de/de/coaching-ausbildung/","https://www.delst.de/de/coaching-ausbildung/"
"https://www.delst.de/de/wirtschaft-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","121f95befbdc5bff52bfc7c8bc743b3c","49","https://www.delst.de/de/wirtschaft-weiterbildung/","https://www.delst.de/de/wirtschaft-weiterbildung/"
"https://www.delst.de/files/theme/js/tabs.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","54","","https://www.delst.de/files/theme/js/tabs.js?v=ab3a30ff"
"https://www.delst.de/de/agb/","text/html; charset=utf-8","200","OK","Indexierbar","","25923044d3d48853ebb51e595baeac3e","28","https://www.delst.de/de/agb/","https://www.delst.de/de/agb/"
"https://www.delst.de/de/kontakt/","text/html; charset=utf-8","200","OK","Indexierbar","","9154de66117d3c7d0e7d356e1d66e62d","32","https://www.delst.de/de/kontakt/","https://www.delst.de/de/kontakt/"
"https://www.delst.de/de/impressum/","text/html; charset=utf-8","200","OK","Indexierbar","","d92395bb7cd37294770faeab2f9ed7bc","34","https://www.delst.de/de/impressum/","https://www.delst.de/de/impressum/"
"https://www.delst.de/files/zertifizierungen/kununu-arbeitgeber-bewertung-de-open-company-delst.jpg","image/jpeg","200","OK","Indexierbar","","","98","","https://www.delst.de/files/zertifizierungen/kununu-arbeitgeber-bewertung-de-open-company-delst.jpg"
"https://www.delst.de/de/ihk-weiterbildung/gepruefter-betriebswirt-ihk-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","2b8725a71bcc2820337050b21af98bf3","82","https://www.delst.de/de/ihk-weiterbildung/gepruefter-betriebswirt-ihk-fernstudium/","https://www.delst.de/de/ihk-weiterbildung/gepruefter-betriebswirt-ihk-fernstudium/"
"https://www.delst.de/de/ihk-weiterbildung/handelsfachwirt-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","d90c02d1bf9e35c28bc38c2a52c97aa","70","https://www.delst.de/de/ihk-weiterbildung/handelsfachwirt-fernstudium/","https://www.delst.de/de/ihk-weiterbildung/handelsfachwirt-fernstudium/"
"https://www.delst.de/de/e-learning-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","5b1e39523eba1c58f2c786349c2e3c38","49","https://www.delst.de/de/e-learning-weiterbildung/","https://www.delst.de/de/e-learning-weiterbildung/"
"https://www.delst.de/system/modules/ls_lsjs4c/pub/lsjs/core/appBinder/binder.php?output=js&pathToApp=_dup7_/files/theme/js/lsjs/app&includeCore=no&includeCoreModules=no","application/javascript","200","OK","Indexierbar","","","168","","https://www.delst.de/system/modules/ls_lsjs4c/pub/lsjs/core/appBinder/binder.php?output=js&pathToApp=_dup7_/files/theme/js/lsjs/app&includeCore=no&includeCoreModules=no"
